Configuration,IsEqual,Precision,Recall,F-measure
00535,0,1.0,0.9924050569534302,0.9961880445480347
00536,1,1.0,1.0,1.0
00537,1,1.0,1.0,1.0
00538,1,1.0,1.0,1.0
00539,0,1.0,0.995885968208313,0.9979387521743774
00540,0,1.0,0.9913941621780396,0.9956784844398499
00541,1,1.0,1.0,1.0
00542,0,1.0,0.9951884746551514,0.9975884556770325
00543,0,1.0,0.9951884746551514,0.9975884556770325
00544,0,1.0,0.9915688037872314,0.9957665801048279
00545,0,1.0,0.9950366020202637,0.9975121021270752
00546,0,1.0,0.996924102306366,0.9984596371650696
00547,1,1.0,1.0,1.0
00548,1,1.0,1.0,1.0
00549,1,1.0,1.0,1.0
